node,node_type,degree,degree_centrality,betweenness_centrality,weighted_degree_n_transactions,total_amount,is_multi_trust_supplier,is_high_volume_supplier,is_hub_supplier
RED & GREEN PRACTICES,supplier,1,0.0001890359168241966,0.0,26,1559000.9,False,False,False
RED BADGER CONSULTING,supplier,1,0.0001890359168241966,0.0,3,1206488.2,False,False,False
RED HOUSE,supplier,1,0.0001890359168241966,0.0,4,137005.16,False,False,False
RED HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,2,56929.54,False,False,False
REDCLIFFE SURGERY,supplier,1,0.0001890359168241966,0.0,12,822096.12,False,False,False
REDDINGTON & PARTNERS,supplier,1,0.0001890359168241966,0.0,7,499200.5,False,False,False
REDFERN HEALTH CENTRE SALCOMBE,supplier,1,0.0001890359168241966,0.0,3,119981.79000000001,False,False,False
REDFERNE DHADDA & PARTNERS,supplier,1,0.0001890359168241966,0.0,7,595803.78,False,False,False
REDGATE MEDICAL CENTRE BRIDGWATER,supplier,1,0.0001890359168241966,0.0,3,126691.68,False,False,False
REDWELL MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,18,1418530.68,False,False,False
REED MOMENTA,supplier,1,0.0001890359168241966,0.0,41,4226110.4,False,False,False
REED WELLBEING,supplier,1,0.0001890359168241966,0.0,150,22735709.39,False,False,False
REEDYFORD HEALTH CARE GROUP,supplier,1,0.0001890359168241966,0.0,7,472960.66000000003,False,False,False
REFUAID EQUAL ACCESS CIC,supplier,1,0.0001890359168241966,0.0,4,163527.19,False,False,False
REFUGEE COUNCIL,supplier,1,0.0001890359168241966,0.0,6,595806.75,False,False,False
REGIS HEALTHCARE,supplier,1,0.0001890359168241966,0.0,176,25316335.9,False,False,False
RELATE,supplier,1,0.0001890359168241966,0.0,4,650890.0,False,False,False
RELATE LEICESTER LEICESTERSHIRE & RUTLAND,supplier,1,0.0001890359168241966,0.0,7,274620.75,False,False,False
RENAL ASSOCIATION RENAL REGISTRY,supplier,1,0.0001890359168241966,0.0,2,95220.0,False,False,False
RENAL SERVICES OPERATIONS,supplier,1,0.0001890359168241966,0.0,6,222904.0,False,False,False
RENNIE GROVE HOSPICE CARE,supplier,1,0.0001890359168241966,0.0,5,524113.0,False,False,False
RENRAY HEALTHCARE,supplier,1,0.0001890359168241966,0.0,7,223800.0,False,False,False
RESPIREX INTERNATIONAL,supplier,1,0.0001890359168241966,0.0,9,6747661.32,False,False,False
RESPOND,supplier,1,0.0001890359168241966,0.0,4,140200.0,False,False,False
RESTORE,supplier,1,0.0001890359168241966,0.0,5,144430.1,False,False,False
RETHINK,supplier,1,0.0001890359168241966,0.0,18,1059292.62,False,False,False
REVOLVING DOORS AGENCY,supplier,1,0.0001890359168241966,0.0,13,470857.85,False,False,False
REVVITY UK,supplier,1,0.0001890359168241966,0.0,24,1090852.98,False,False,False
REWARD GATEWAY UK,supplier,1,0.0001890359168241966,0.0,4,116938.92,False,False,False
RFEA,supplier,1,0.0001890359168241966,0.0,27,5759695.6,False,False,False
RHENUS HIGH TECH,supplier,1,0.0001890359168241966,0.0,4,144779.65,False,False,False
RHIAN MONTEITH,supplier,1,0.0001890359168241966,0.0,2,70040.01999999999,False,False,False
RICHARD DIMBLEBY CANCER FUND,supplier,1,0.0001890359168241966,0.0,9,545000.0,False,False,False
RICHARD HOUSE TRUST,supplier,1,0.0001890359168241966,0.0,6,2359218.0,False,False,False
RICHARD TAMLYN,supplier,1,0.0001890359168241966,0.0,13,495682.8,False,False,False
RICHMOND MEDICAL,supplier,1,0.0001890359168241966,0.0,15,1425228.6400000001,False,False,False
RICHMOND SURGERY,supplier,1,0.0001890359168241966,0.0,26,1489230.84,False,False,False
RIDGACRE HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,6,168384.18,False,False,False
RIDGEWAY SURGERY DUDLEY,supplier,1,0.0001890359168241966,0.0,4,151921.15,False,False,False
RIDINGS MEDICAL GROUP THE,supplier,1,0.0001890359168241966,0.0,57,2514681.28,False,False,False
RIMMINGTON PHARMACY,supplier,1,0.0001890359168241966,0.0,3,145326.15,False,False,False
RINGMEAD MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,5,217995.8,False,False,False
RINGWOOD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,2,60923.36,False,False,False
RISE PARK SURGERY,supplier,1,0.0001890359168241966,0.0,4,917215.49,False,False,False
RISK LEDGER,supplier,1,0.0001890359168241966,0.0,2,294000.0,False,False,False
RITCHIE STREET GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,2,54479.24,False,False,False
RIVER BROOK MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,19,1324096.09,False,False,False
RIVERBANK MEDICAL CENTRE MIDHURST,supplier,1,0.0001890359168241966,0.0,10,503299.10000000003,False,False,False
RIVERDALE GRANGE,supplier,1,0.0001890359168241966,0.0,36,8986131.14,False,False,False
RIVERSIDE HEALTH CENTRE TONGE J & PARTNERS,supplier,1,0.0001890359168241966,0.0,8,265954.38,False,False,False
RIVERSIDE MEDICAL CENTRE CASTLEFORD,supplier,1,0.0001890359168241966,0.0,6,647867.36,False,False,False
RIVERSIDE MEDICAL CENTRE PRESTON,supplier,1,0.0001890359168241966,0.0,2,95697.47,False,False,False
RIVERSIDE MEDICAL CENTRE STOCKTON TEES,supplier,1,0.0001890359168241966,0.0,17,1034458.84,False,False,False
RIVERSIDE SURGERY,supplier,1,0.0001890359168241966,0.0,56,2498443.48,False,False,False
RIVERSIDE SURGERY EVESHAM,supplier,1,0.0001890359168241966,0.0,31,2247974.5,False,False,False
RIVERSLEY ROAD PRACTICE,supplier,1,0.0001890359168241966,0.0,7,489187.18,False,False,False
ROBERT FREW MEDICAL PARTNERS,supplier,1,0.0001890359168241966,0.0,42,4337926.14,False,False,False
ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,339,157595988.89000002,False,True,True
ROBERTS M J & PARTNERS,supplier,1,0.0001890359168241966,0.0,20,2073033.94,False,False,False
ROBOROUGH SURGERY,supplier,1,0.0001890359168241966,0.0,5,304588.31,False,False,False
ROCHDALE HEALTH ALLIANCE,supplier,1,0.0001890359168241966,0.0,2,282448.0,False,False,False
ROCHDALE ROAD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,8,393428.58,False,False,False
ROCHE DIAGNOSTICS,supplier,1,0.0001890359168241966,0.0,12,2708135.08,False,False,False
ROCKET SCIENCE UK,supplier,1,0.0001890359168241966,0.0,2,58908.0,False,False,False
RODERICKS,supplier,1,0.0001890359168241966,0.0,6,225243.65,False,False,False
ROE LANE SURGERY,supplier,1,0.0001890359168241966,0.0,5,158100.27,False,False,False
ROEHAMPTON UNIVERSITY,supplier,1,0.0001890359168241966,0.0,4,617330.28,False,False,False
ROLLE MEDICAL PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,5,328323.02999999997,False,False,False
ROOD END MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,3,152429.32,False,False,False
ROOKERY MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,3,80137.96,False,False,False
ROPE GREEN MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,6,271122.66,False,False,False
ROPE GREEN MEDICAL CENTRE N81084,supplier,1,0.0001890359168241966,0.0,2,63053.9,False,False,False
ROPER R M & PARTNERS,supplier,1,0.0001890359168241966,0.0,30,2706364.68,False,False,False
ROSEBANK HEALTH,supplier,1,0.0001890359168241966,0.0,30,2796937.56,False,False,False
ROSEBERRY PRACTICE,supplier,1,0.0001890359168241966,0.0,4,117735.79000000001,False,False,False
ROSEDALE SURGERY,supplier,1,0.0001890359168241966,0.0,2,63830.7,False,False,False
ROSEDEAN SURGERY,supplier,1,0.0001890359168241966,0.0,15,1037008.04,False,False,False
ROSELAND SURGERIES,supplier,1,0.0001890359168241966,0.0,13,410449.54,False,False,False
ROSEVILLA SURGERY,supplier,1,0.0001890359168241966,0.0,41,2022597.4500000002,False,False,False
ROSLEA SURGERY,supplier,1,0.0001890359168241966,0.0,3,104275.6,False,False,False
ROSMELLYN SURGERY,supplier,1,0.0001890359168241966,0.0,12,639315.27,False,False,False
ROTHERHAM DONCASTER & SOUTH HUMBER MENTAL HEALTH NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,8,1682882.2,False,False,False
ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,211,56336064.39,False,True,True
ROTHERHAM METROPOLITAN BOROUGH COUNCIL,supplier,1,0.0001890359168241966,0.0,6,8760378.46,False,False,False
ROTHERHAM NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,477,181171902.01,False,True,True
ROTHERHAM RESPIRATORY,supplier,1,0.0001890359168241966,0.0,3,264950.0,False,False,False
ROTHSCHILD HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,40,4383329.11,False,False,False
ROTHWELL & DESBOROUGH SURGERIES,supplier,1,0.0001890359168241966,0.0,27,2797902.64,False,False,False
ROUTE 101,supplier,1,0.0001890359168241966,0.0,2,663963.84,False,False,False
ROWDEN MEDICAL PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,18,1619012.04,False,False,False
ROWDEN SURGERY,supplier,1,0.0001890359168241966,0.0,3,152671.0,False,False,False
ROXTON PRACTICE,supplier,1,0.0001890359168241966,0.0,23,1817794.7,False,False,False
ROYAL ASSOCIATION FOR DEAF PEOPLE,supplier,1,0.0001890359168241966,0.0,2,69863.22,False,False,False
ROYAL BERKSHIRE NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,677,568284006.98,False,True,True
ROYAL BOLTON HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,147,61562811.68,False,False,False
ROYAL BOROUGH OF GREENWICH,supplier,1,0.0001890359168241966,0.0,3,4017919.11,False,False,False
ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,132,107151208.85,False,False,False
ROYAL BRITISH LEGION POPPY FACTORY LTD THE,supplier,1,0.0001890359168241966,0.0,2,192282.0,False,False,False
ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,114,720001671.99,False,False,False
ROYAL COLLEGE OF ANAESTHETISTS,supplier,1,0.0001890359168241966,0.0,2,55213.5,False,False,False
ROYAL COLLEGE OF GENERAL PRACTITIONERS,supplier,1,0.0001890359168241966,0.0,48,4934623.74,False,False,False
ROYAL COLLEGE OF MIDWIVES,supplier,1,0.0001890359168241966,0.0,2,146871.6,False,False,False
ROYAL COLLEGE OF NURSING,supplier,1,0.0001890359168241966,0.0,5,481039.0,False,False,False
ROYAL COLLEGE OF OBSTETRICIANS & GYNAECOLOGY,supplier,1,0.0001890359168241966,0.0,2,143972.5,False,False,False
ROYAL COLLEGE OF OCCUPATIONAL THERAPISTS,supplier,1,0.0001890359168241966,0.0,2,331250.0,False,False,False
ROYAL COLLEGE OF PAEDIATRICS & CHILD HEALTH,supplier,1,0.0001890359168241966,0.0,2,174982.7,False,False,False
ROYAL COLLEGE OF PHYSICIANS,supplier,1,0.0001890359168241966,0.0,26,2054399.04,False,False,False
ROYAL COLLEGE OF PSYCHIATRISTS,supplier,1,0.0001890359168241966,0.0,52,10979479.23,False,False,False
ROYAL COLLEGE OF RADIOLOGISTS,supplier,1,0.0001890359168241966,0.0,2,93200.0,False,False,False
ROYAL COLLEGE OF SPEECH & LANGUAGE THERAPISTS,supplier,1,0.0001890359168241966,0.0,2,268750.0,False,False,False
ROYAL COLLEGE OF SURGEONS OF ENGLAND,supplier,1,0.0001890359168241966,0.0,22,861815.1,False,False,False
ROYAL CORNWALL HOSPITALS NHS TRUST,supplier,1,0.0001890359168241966,0.0,877,780087256.11,False,True,True
ROYAL CRESCENT&PRESTON ROAD PRACTICE,supplier,1,0.0001890359168241966,0.0,6,215165.84,False,False,False
ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,387,513569919.46999997,False,True,True
ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,707,683984488.86,False,True,True
ROYAL HOLLOWAY UNIVERSITY OF LONDON,supplier,1,0.0001890359168241966,0.0,10,4332825.68,False,False,False
ROYAL HOSPITAL FOR NEURO DISABILITY,supplier,1,0.0001890359168241966,0.0,93,68909361.21,False,False,False
ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,supplier,2,0.0003780718336483932,0.00026547282920475195,64,70554795.87,True,False,True
ROYAL MANOR HEALTH CARE,supplier,1,0.0001890359168241966,0.0,2,74842.98000000001,False,False,False
ROYAL MARSDEN NHS FOUNDATION TRUST THE,supplier,1,0.0001890359168241966,0.0,894,1276228485.89,False,True,True
ROYAL MENCAP SOCIETY,supplier,1,0.0001890359168241966,0.0,2,114490.79999999999,False,False,False
ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,supplier,1,0.0001890359168241966,0.0,725,469501095.64,False,True,True
ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,303,179011189.02,False,True,True
ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,446,1064371584.94,False,True,True
ROYAL PHARMACEUTICAL SOCIETY,supplier,1,0.0001890359168241966,0.0,11,1426701.74,False,False,False
ROYAL SOCIETY FOR PUBLIC HEALTH,supplier,1,0.0001890359168241966,0.0,8,434275.04000000004,False,False,False
ROYAL SOCIETY OF MEDICINE THE,supplier,1,0.0001890359168241966,0.0,2,90000.0,False,False,False
ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,1103,1019352735.82,False,True,True
ROYAL TERRACE DENTAL PRACTICE,supplier,1,0.0001890359168241966,0.0,47,2229758.01,False,False,False
ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,758,579475316.33,False,True,True
ROYAL VOLUNTARY SERVICE,supplier,1,0.0001890359168241966,0.0,96,38453906.74,False,False,False
ROYAL WOLVERHAMPTON HOSPITALS NHS TRUST THE,supplier,1,0.0001890359168241966,0.0,755,959537713.74,False,True,True
ROYTON & CROMPTON FAMILY PRACTICE,supplier,1,0.0001890359168241966,0.0,15,702271.26,False,False,False
ROYTON MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,11,1293887.52,False,False,False
RSM UK CONSULTING,supplier,1,0.0001890359168241966,0.0,29,2441520.38,False,False,False
RUBICON CARES,supplier,1,0.0001890359168241966,0.0,2,82000.0,False,False,False
RUBY COUNTRY MEDICAL GROUP L83069,supplier,1,0.0001890359168241966,0.0,2,80721.5,False,False,False
RUGBY VISION PLUS,supplier,1,0.0001890359168241966,0.0,6,172217.46,False,False,False
RUN FOR YOUR LIFE CIC,supplier,1,0.0001890359168241966,0.0,4,171000.0,False,False,False
RUSHALL MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,7,246221.39,False,False,False
RUSHDEN MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,16,1149053.03,False,False,False
RUSS CONSULTING,supplier,2,0.0003780718336483932,0.00026547282920475195,8,417537.32,True,False,True
RUSSELL REYNOLDS ASSOCIATES,supplier,1,0.0001890359168241966,0.0,6,191650.15,False,False,False
RUSSELL S M & PARTNERS,supplier,1,0.0001890359168241966,0.0,34,2684454.5,False,False,False
RUSTHALL MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,10,822624.19,False,False,False
RUSTLINGS ROAD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,15,992041.94,False,False,False
RUTLAND COUNTY COUNCIL,supplier,1,0.0001890359168241966,0.0,2,107400.0,False,False,False
RXINFO,supplier,1,0.0001890359168241966,0.0,22,6913497.4,False,False,False
RYALLS PARK MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,3,115081.98000000001,False,False,False
RYAN MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,8,462604.86,False,False,False
RYCOTE PRACTICE,supplier,1,0.0001890359168241966,0.0,2,61526.96000000001,False,False,False
RYELAND SURGERY,supplier,1,0.0001890359168241966,0.0,2,80459.6,False,False,False
S N I OPTOMETRIC SERVICES,supplier,1,0.0001890359168241966,0.0,2,62675.1,False,False,False
S12 SOLUTIONS,supplier,1,0.0001890359168241966,0.0,12,560716.8,False,False,False
S2S HEALTH,supplier,1,0.0001890359168241966,0.0,3,99597.06,False,False,False
SABDEN & WHALLEY MEDICAL GROUP,supplier,1,0.0001890359168241966,0.0,5,231682.7,False,False,False
SADDLEWORTH MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,12,649559.75,False,False,False
SAFE IN TEES VALLEY,supplier,1,0.0001890359168241966,0.0,29,1127533.4300000002,False,False,False
SAFER COMMUNITIES,supplier,1,0.0001890359168241966,0.0,12,529035.0,False,False,False
SAFFRON GROUP PRACTICE,supplier,1,0.0001890359168241966,0.0,7,1272123.51,False,False,False
SAFFRON HEALTH PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,4,133520.35,False,False,False
SAINI & PARTNER,supplier,1,0.0001890359168241966,0.0,11,1244759.3800000001,False,False,False
SALFORD CVS,supplier,1,0.0001890359168241966,0.0,26,3416250.0,False,False,False
SALFORD PRIMARY CARE TOGETHER,supplier,1,0.0001890359168241966,0.0,34,4620727.04,False,False,False
SALISBURY HOUSE SURGERY,supplier,1,0.0001890359168241966,0.0,14,866987.87,False,False,False
SALISBURY MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,19,1457482.8,False,False,False
SALISBURY NHS FOUNDATION TRUST,supplier,1,0.0001890359168241966,0.0,784,379311860.58,False,True,True
SALTAIRE & WINDHILL MEDICAL PARTNERSHIP,supplier,1,0.0001890359168241966,0.0,8,265531.5,False,False,False
SALTAIRE MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,3,279037.0,False,False,False
SALTASH HEALTH CENTRE,supplier,1,0.0001890359168241966,0.0,17,1310192.68,False,False,False
SALTLEY & FERNBANK MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,4,194901.04,False,False,False
SALUS MEDICAL SERVICES,supplier,1,0.0001890359168241966,0.0,2,59289.75,False,False,False
SAMARITAN ENTERPRISES LTD THE,supplier,1,0.0001890359168241966,0.0,9,2826977.0,False,False,False
SAMARITANS THE,supplier,1,0.0001890359168241966,0.0,4,538000.0,False,False,False
SAME DAY GLASSES LTD TA SPECIALEYES EYECARE OPTICIANS,supplier,1,0.0001890359168241966,0.0,8,244267.0,False,False,False
SANDRINGHAM PRACTICE,supplier,1,0.0001890359168241966,0.0,4,108161.75,False,False,False
SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,supplier,1,0.0001890359168241966,0.0,566,440110784.11,False,True,True
SANDWELL LOC,supplier,1,0.0001890359168241966,0.0,3,150000.0,False,False,False
SANDY HEALTH CENTRE,supplier,1,0.0001890359168241966,0.0,3,183279.93,False,False,False
SAS SOFTWARE,supplier,1,0.0001890359168241966,0.0,9,741354.9,False,False,False
SAXMUNDHAM HEALTH GROUP,supplier,1,0.0001890359168241966,0.0,10,357957.54,False,False,False
SAXON SPIRES PRACTICE,supplier,1,0.0001890359168241966,0.0,41,2672992.28,False,False,False
SAXONBROOK MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,45,3709238.88,False,False,False
SAXONBURY HOUSE PRACTICE,supplier,1,0.0001890359168241966,0.0,15,1274816.4,False,False,False
SCARBOROUGH MEDICAL GROUP,supplier,1,0.0001890359168241966,0.0,2,66255.16,False,False,False
SCARTHO MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,20,1945069.66,False,False,False
SCHMIDT & PARTNERS,supplier,1,0.0001890359168241966,0.0,3,257335.63999999998,False,False,False
SCHOEN CLINIC LONDON,supplier,1,0.0001890359168241966,0.0,22,8432486.0,False,False,False
SCHOFIELD & BRINDLE,supplier,1,0.0001890359168241966,0.0,15,1471458.09,False,False,False
SCHOOL HILL MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,13,596897.04,False,False,False
SCHOPWICK SURGERY,supplier,1,0.0001890359168241966,0.0,24,2220159.5,False,False,False
SCHULTZ S P & PARTNERS,supplier,1,0.0001890359168241966,0.0,29,2181308.54,False,False,False
SCIENTIFIC LABORATORY SUPPLIES,supplier,1,0.0001890359168241966,0.0,13,3615767.4499999997,False,False,False
SCILABUB,supplier,1,0.0001890359168241966,0.0,2,68417.34,False,False,False
SCOTT PRACTICE,supplier,1,0.0001890359168241966,0.0,37,3736909.12,False,False,False
SCOTT ROAD MEDICAL CENTRE,supplier,1,0.0001890359168241966,0.0,3,174804.74,False,False,False
SCOTTISH COMMUNITY DEVELOPMENT CENTRE,supplier,1,0.0001890359168241966,0.0,5,515700.0,False,False,False
SEATON &COLYTON MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,3,201618.06,False,False,False
SEATON PARK MEDICAL GROUP,supplier,1,0.0001890359168241966,0.0,12,840708.09,False,False,False
SEATTLE SOFTWARE,supplier,1,0.0001890359168241966,0.0,3,231840.0,False,False,False
SECOND NATURE HEALTH,supplier,1,0.0001890359168241966,0.0,9,343100.0,False,False,False
SEDBERGH MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,4,126138.52,False,False,False
SEEABILITY,supplier,1,0.0001890359168241966,0.0,17,912266.27,False,False,False
SELE MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,23,1963436.26,False,False,False
SELF HELP SERVICES,supplier,1,0.0001890359168241966,0.0,5,164918.0,False,False,False
SELSEY MEDICAL PRACTICE,supplier,1,0.0001890359168241966,0.0,13,855442.26,False,False,False
SENCAT,supplier,1,0.0001890359168241966,0.0,2,172371.96,False,False,False
SERCO,supplier,1,0.0001890359168241966,0.0,142,22565668.17,False,False,False
SEVENTEEN SECONDS,supplier,1,0.0001890359168241966,0.0,2,88000.0,False,False,False
SEVERN VIEW FAMILY PRACTICE L81018,supplier,1,0.0001890359168241966,0.0,2,78236.3,False,False,False
SEXUAL TRAUMA & RECOVERY SERVICESDORSET RAPE CRISIS,supplier,1,0.0001890359168241966,0.0,13,649546.1,False,False,False
