supplier,total_transactions,total_spend,mean_transaction_amount,ml_anomaly_rate,mean_ml_anomaly_score,rule_flag_rate,is_network_hub,composite_risk_score,risk_tier,community_id,community_size
NHS RESOLUTION,59,53761997.46,911220.2959322034,0.0169491525423728,-0.0682869494579955,0.0,True,65.95775462962963,Medium,1.0,552.0
WALKING WITH THE WOUNDED,18,1260730.0,70040.55555555556,0.0,-0.108912237680854,0.3333333333333333,False,65.94328703703704,Medium,,
POLICE & CRIME COMMISSIONER FOR CUMBRIA,5,899793.0,179958.6,0.0,-0.0911761983208387,0.2,False,65.93364197530865,Medium,,
NATIONAL DEVELOPMENT TEAM FOR INCLUSION (NDTI),6,335145.0,55857.5,0.0,-0.0832049089208297,0.1666666666666666,False,65.91435185185185,Medium,,
NATWEST,29,20667555.43,712674.3251724138,0.0,-0.1067087755729033,0.3103448275862069,False,65.90470679012344,Medium,,
TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,61,14571235.94,238872.72032786885,0.0163934426229508,-0.1506986587732037,0.3278688524590163,False,65.89023919753086,Medium,,
HAMPSHIRE CONSTABULARY,7,238100.0,34014.28571428572,0.0,-0.0750817856970278,0.1428571428571428,False,65.83719135802468,Medium,,
INNOVATE HEALTHCARE SERVICES LTD,5,787065.8200000001,157413.16400000002,0.0,-0.091887495932261,0.2,False,65.76967592592592,Medium,,
FRESENIUS MEDICAL CARE UK LTD,6,317796.0,52966.0,0.0,-0.0841447714194787,0.1666666666666666,False,65.74074074074073,Medium,,
COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,491,172814633.82,351964.6309979633,0.0040733197556008,-0.1326250953195123,0.1914460285132382,True,65.70216049382717,Medium,5.0,91.0
EAST AND NORTH HERTFORDSHIRE NHS TRUST,709,834187931.44,1176569.7199435823,0.0,-0.1020643766124246,0.2623413258110014,True,65.63464506172838,Medium,0.0,590.0
DOCKLANDS MEDICAL CENTRE LONDON,5,276172.22,55234.444,0.0,-0.0926962887046972,0.2,False,65.59606481481481,Medium,,
GATESHEAD HEALTH NHS FOUNDATION TRUST,745,363468823.58,487877.61554362415,0.0,-0.1102877590910388,0.3355704697986577,True,65.57677469135803,Medium,0.0,590.0
TRINITY HEALTH,15,886446.85,59096.456666666665,0.0666666666666666,-0.1222444325906668,0.0666666666666666,False,65.57195216049382,Medium,,
NHS RUSHCLIFFE CCG,6,667983.2,111330.53333333333,0.0,-0.0855333524529892,0.1666666666666666,False,65.56712962962963,Medium,,
DR EYRE & PARTNERS,32,4619721.4,144366.29375,0.03125,-0.1168541849243068,0.0625,False,65.56230709876543,Medium,,
DR M D CLARIDGE & PARTNERS,12,1229865.49,102488.79083333332,0.0,-0.1008389305349533,0.25,False,65.53819444444444,Medium,,
NHS SOUTH TEES CCG,6,2058742.13,343123.6883333333,0.0,-0.0855925069220649,0.1666666666666666,True,65.53819444444444,Medium,,
STEVE DAVIDSON ADVERTISING LTD,16,1032880.46,64555.02875,0.0,-0.0906224414228682,0.1875,False,65.48032407407408,Medium,,
DR M AUSTIN & PARTNER,7,400508.81,57215.54428571429,0.0,-0.078310204428994,0.1428571428571428,False,65.48032407407408,Medium,,
BEDFORDSHIRE HOSPITAL FOUNDATION TRUST,670,505392573.34,754317.273641791,0.0,-0.1112581805733949,0.3537313432835821,True,65.4320987654321,Medium,0.0,590.0
HURLEY CLINIC,35,13586447.14,388184.204,0.0285714285714285,-0.1358254826571912,0.1714285714285714,False,65.39351851851852,Medium,,
NHS HUMBER AND NORTH YORKSHIRE ICB,83,28832076.75,347374.4186746988,0.0120481927710843,-0.1545342868313794,0.3734939759036144,True,65.39351851851852,Medium,3.0,221.0
NHS TOWER HAMLETS CCG,31,9980261.74,321943.9270967742,0.032258064516129,-0.1566137950836776,0.3548387096774194,False,65.37905092592592,Medium,1.0,552.0
AGFA HEALTHCARE UK LTD,13,643513.26,49501.02,0.0769230769230769,-0.0900814023290924,0.0,False,65.36458333333333,Medium,,
DR R M SCOTT & PARTNERS,8,708423.53,88552.94125,0.125,-0.094309741590502,0.0,False,65.32118055555556,Medium,,
HEREFORD MEDICAL GROUP,32,3699449.85,115607.8078125,0.03125,-0.1174482751555219,0.0625,False,65.28260030864197,Medium,2.0,317.0
NHS CAMBRIDGESHIRE AND PETERBOROUGH ICB,39,16393093.57,420335.73256410257,0.0256410256410256,-0.1366209554317651,0.1794871794871795,False,65.27295524691357,Medium,,
MICROSOFT LTD,61,13704734.66,224667.7813114754,0.0163934426229508,-0.1353940666913657,0.180327868852459,False,65.2247299382716,Medium,,
BARTHOLOMEW MEDICAL GROUP,9,444641.24,49404.58222222222,0.1111111111111111,-0.0939474082762842,0.0,False,65.2199074074074,Medium,,
MARYPORT HEALTH SERVICES,8,256517.52,32064.69,0.125,-0.0947081797293391,0.0,False,65.21508487654322,Medium,,
NHS THURROCK CCG,29,4321649.93,149022.41137931033,0.0344827586206896,-0.1373609701595986,0.1724137931034483,False,65.2150848765432,Medium,2.0,317.0
SWEENEY G A & PARTNERS,11,1858227.01,168929.72818181818,0.0,-0.1120159003615459,0.3636363636363636,False,65.19097222222223,Medium,3.0,221.0
FROME MEDICAL CENTRE PARK ROAD FROME,15,1271815.93,84787.72866666666,0.0,-0.1040697689370662,0.2666666666666666,False,65.18614969135803,Medium,,
CENTRAL HEALTHCARE,8,555375.73,69421.96625,0.0,-0.0719792636367277,0.125,False,65.15721450617283,Medium,,
DR GRAHAM & PARTNERS,7,432776.45,61825.20714285714,0.0,-0.1063230007081562,0.2857142857142857,False,65.14274691358025,Medium,,
SOFTCAT PLC,297,108600038.94,365656.6967676768,0.0033670033670033,-0.1297573852349755,0.1582491582491582,False,65.10416666666667,Medium,,
HM REVENUE & CUSTOMS,93,88878329.55,955680.9629032258,0.010752688172043,-0.1453731753052947,0.2688172043010752,True,65.09452160493828,Medium,1.0,552.0
PRIORY MEDICAL CENTRE,21,1289822.96,61420.14095238095,0.0476190476190476,-0.1173711038303553,0.0476190476190476,False,65.0462962962963,Medium,,
DUDLEY INTEGRATED HEALTH AND CARE,12,3357030.48,279752.54,0.0,-0.0883266731855721,0.1666666666666666,False,65.0270061728395,Medium,,
SEATON PARK MEDICAL GROUP,12,840708.09,70059.00749999999,0.0833333333333333,-0.0926564422596155,0.0,False,65.01736111111111,Medium,,
ROYAL SOCIETY FOR PUBLIC HEALTH,8,434275.04,54284.380000000005,0.0,-0.0735624769822914,0.125,False,64.99324845679011,Medium,0.0,590.0
GREENSAND HEALTH CENTRE,13,614577.78,47275.21384615385,0.0769230769230769,-0.0916339900856639,0.0,False,64.97878086419753,Medium,,
OMRON HEALTHCARE UK LTD,7,3633714.0,519102.0,0.0,-0.0815304780807223,0.1428571428571428,False,64.95949074074073,Medium,,
WEST STREET SURGERY,5,314129.27,62825.85399999999,0.2,-0.1002322473196091,0.0,False,64.88233024691358,Medium,,
NHS NORTH CUMBRIA CCG,43,10889770.16,253250.4688372093,0.0232558139534883,-0.1345811017915847,0.1627906976744186,True,64.87750771604938,Medium,2.0,317.0
ORCHARD HOUSE SURGERY NEWMARKET,7,512533.26,73219.03714285714,0.0,-0.0822612573289371,0.1428571428571428,False,64.83410493827161,Medium,8.0,61.0
CARTMEL SURGERY,10,541763.34,54176.334,0.0,-0.0568196733366202,0.1,False,64.8341049382716,Medium,3.0,221.0
VIADUCT CARE CIC,29,7663171.97,264247.3093103448,0.0344827586206896,-0.147423330881935,0.2413793103448276,False,64.8292824074074,Medium,,
SKILLS FOR HEALTH,31,2205269.62,71137.72967741935,0.032258064516129,-0.1359688513164404,0.1612903225806451,False,64.80034722222221,Medium,0.0,590.0
ROBOROUGH SURGERY,5,304588.31,60917.662,0.2,-0.1007639481894946,0.0,False,64.73765432098766,Medium,,
CROWN MEDICAL CENTRE,11,974218.19,88565.29,0.0,-0.1131142873326749,0.3636363636363636,False,64.73765432098764,Medium,,
LOROS,7,1984488.55,283498.3642857143,0.0,-0.1077187484627174,0.2857142857142857,False,64.71836419753086,Medium,,
MDDUS,10,1424092.76,142409.276,0.0,-0.1156371955463466,0.4,False,64.6460262345679,Medium,1.0,552.0
GROUP 24 LTD T/A NURSING 24,5,445575.0,89115.0,0.2,-0.1014337116630277,0.0,False,64.59297839506172,Medium,,
RICHARD DIMBLEBY CANCER FUND,9,545000.0,60555.55555555556,0.0,-0.0705248720422818,0.1111111111111111,False,64.58333333333333,Medium,0.0,590.0
ELM SURGERY RIVERSIDE LCG,5,203579.17,40715.834,0.4,-0.1029560326061237,0.0,False,64.57851080246914,Medium,,
PULSE HEALTHCARE LTD,369,89274637.42999999,241936.686802168,0.002710027100271,-0.1337313673290601,0.1734417344173441,False,64.55439814814815,Medium,,
ALLUM MEDICAL CENTRE,7,421187.78,60169.68285714286,0.0,-0.0837510658643819,0.1428571428571428,False,64.55439814814815,Medium,,
DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,865,284765962.61,329209.20532947977,0.0,-0.1086535415706305,0.2878612716763006,True,64.55439814814814,Medium,,
POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,18,1157037.0,64279.833333333336,0.0,-0.1191870103554109,0.8888888888888888,False,64.50617283950616,Medium,,
DR G FELLOWS & PARTNERS,21,1867996.41,88952.20999999999,0.0476190476190476,-0.1363961405973112,0.1428571428571428,False,64.45794753086419,Medium,,
NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,29,7434985.02,256378.79379310345,0.0344827586206896,-0.1524219364456024,0.2758620689655172,False,64.44347993827161,Medium,2.0,317.0
CARISBROOKE HEALTH CENTRE,10,653851.86,65385.186,0.1,-0.0963567054997056,0.0,False,64.41936728395062,Medium,,
OVER WYRE MEDICAL CENTRE,15,558575.94,37238.39599999999,0.0666666666666666,-0.0928082740046477,0.0,False,64.33738425925925,Medium,,
TESTVALE SURGERY,11,672949.28,61177.20727272728,0.0909090909090909,-0.0960397324110784,0.0,False,64.27469135802468,Medium,,
ELBURY MOOR MEDICAL CENTRE,15,1841032.2,122735.48,0.0,-0.0823079337663054,0.1333333333333333,False,64.2505787037037,Medium,,
HELPFORCE COMMUNITY CIC,11,1792923.0,162993.0,0.0,-0.1146653496412412,0.3636363636363636,False,64.20717592592592,Medium,0.0,590.0
CHISWICK FAMILY PRACTICE,7,2108054.27,301150.61,0.0,-0.0859869194096465,0.1428571428571428,False,64.18788580246913,Medium,,
SAS SOFTWARE LTD,9,741354.9,82372.76666666666,0.0,-0.0748307490602741,0.1111111111111111,False,64.16859567901234,Medium,,
BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,760,583224085.95,767400.1130921054,0.0,-0.1064018063108837,0.2552631578947368,True,64.11072530864197,Medium,8.0,61.0
UKHCDO LTD,15,2194847.35,146323.15666666668,0.0,-0.0831706080647858,0.1333333333333333,False,64.08661265432099,Medium,,
ATLANTIC MEDICAL GROUP (L82038),11,873605.72,79418.70181818181,0.0,-0.0953685347798435,0.1818181818181818,False,64.0528549382716,Medium,,
PARK MEDICAL PRACTICE PRESTON,13,933895.2,71838.0923076923,0.0,-0.0896159639321557,0.1538461538461538,False,64.04803240740739,Medium,,
TOPSHAM SURGERY EXETER,5,292906.75,58581.35,0.2,-0.1033143740844961,0.0,False,64.03356481481481,Medium,,
ROYAL HOLLOWAY UNIVERSITY OF LONDON,10,4332825.68,433282.568,0.1,-0.0979343924377982,0.0,False,64.02391975308642,Medium,,
RIVERBANK MEDICAL CENTRE MIDHURST,10,503299.1,50329.91,0.0,-0.0688715870596634,0.1,False,63.99498456790123,Medium,,
BEVAN BRITTAN LLP,90,29718338.23,330203.7581111111,0.0111111111111111,-0.1395090397006122,0.1888888888888888,False,63.92746913580247,Medium,,
CITY OF BRADFORD MDC,10,610056.65,61005.665,0.0,-0.1113716578994829,0.3,False,63.91300154320987,Medium,0.0,590.0
STAMFORD HILL GROUP PRACTICE,8,524461.88,65557.735,0.0,-0.0819366078424947,0.125,False,63.90335648148148,Medium,,
IMPERIAL SURGERY EXMOUTH,5,141175.03,28235.006,0.2,-0.1037631690380894,0.0,False,63.879243827160494,Medium,,
NORTH WEST AMBULANCE SERVICE NHS TRUST,43,54193384.17,1260311.259767442,0.0,-0.1116668325190724,0.3023255813953488,False,63.84548611111112,Medium,,
POLICE & CRIME COMMISSIONER FOR CHESHIRE,11,720614.58,65510.41636363636,0.0,-0.1196105001810137,0.4545454545454545,False,63.81172839506172,Medium,,
LAERDAL MEDICAL LTD,20,198017.73,9900.8865,0.0,-0.111642965975531,0.3,False,63.78761574074073,Medium,,
BARNSLEY HEALTHCARE FEDERATION CIC (GOLDTHORPE),8,807121.98,100890.2475,0.0,-0.0824609717858422,0.125,False,63.77797067901234,Medium,,
NHS KENT AND MEDWAY CCG,52,28830669.84,554435.9584615384,0.0192307692307692,-0.1555521730547624,0.3076923076923077,False,63.77314814814815,Medium,2.0,317.0
SUSSEX COMMUNITY NHS FOUNDATION TRUST,399,112644186.36,282316.25654135336,0.0025062656641604,-0.140954215954603,0.2055137844611528,True,63.77314814814815,Medium,,
CYGNET (NW) LTD,5,139982.7,27996.54,0.2,-0.1041186607551914,0.0,False,63.77314814814815,Medium,,
CHRISTIANA HARTLEY MEDICAL PRACTICE,8,855118.28,106889.785,0.125,-0.1420578856479779,0.125,False,63.74903549382715,Medium,,
DEVON COUNTY COUNCIL,18,4431685.88,246204.7711111111,0.0,-0.0937034717269883,0.1666666666666666,False,63.72492283950618,Medium,,
WHITECLIFF GROUP PRACTICE,14,769156.04,54939.717142857146,0.0714285714285714,-0.0957525402033336,0.0,False,63.710455246913575,Medium,,
PHILIPS UK AND IRELAND,12,1791989.6700000002,149332.4725,0.0,-0.0577877522768523,0.0833333333333333,True,63.6574074074074,Medium,6.0,81.0
WESTBOURNE MEDICAL CENTRE BOURNEMOUTH,17,958162.7,56362.51176470588,0.0588235294117647,-0.0942825749350555,0.0,False,63.63811728395061,Medium,2.0,317.0
SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,566,440110784.11,777580.8906537102,0.0,-0.1153277643054152,0.3392226148409894,True,63.61882716049382,Medium,,
UNIVERSITY OF YORK,91,20508604.59,225369.2812087912,0.0219780219780219,-0.142078904216215,0.1868131868131868,True,63.560956790123456,Medium,0.0,590.0
ANCORA MEDICAL PRACTICE,13,1067319.86,82101.52769230769,0.0,-0.1051415970656009,0.2307692307692307,False,63.560956790123456,Medium,3.0,221.0
STAMFORD HOUSE,9,421682.31,46853.59,0.0,-0.0798338658133963,0.1111111111111111,False,63.51273148148148,Medium,,
QUEENSWAY SURGERY,14,840051.35,60003.66785714286,0.0,-0.089519058189905,0.1428571428571428,False,63.50308641975309,Medium,,
HEMPSONS,8,445745.33,55718.16625,0.125,-0.1017283636281815,0.0,False,63.498263888888886,Medium,0.0,590.0
ANS GROUP PLC,61,9578029.89,157016.88344262296,0.0163934426229508,-0.1274641549160346,0.0983606557377049,False,63.488618827160494,Medium,,
DR BOUCH & PARTNERS,18,1545907.89,85883.77166666667,0.0,-0.1044609887178604,0.2222222222222222,False,63.488618827160494,Medium,,
CALDER CONFERENCES,63,26836125.67,425970.2487301588,0.0158730158730158,-0.113852405183986,0.0158730158730158,True,63.4837962962963,Medium,1.0,552.0
MEADOWS MEDICAL PRACTICE,11,865289.92,78662.72,0.0,-0.0675035982633959,0.0909090909090909,False,63.4741512345679,Medium,,
MID YORKSHIRE HOSPITALS NHS TRUST,729,503572043.95,690770.9793552812,0.0,-0.1099377291601763,0.2716049382716049,True,63.43557098765432,Medium,8.0,61.0
GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,357,74278157.45,208062.0656862745,0.0028011204481792,-0.1462769285333657,0.2464985994397759,True,63.42592592592592,Medium,5.0,91.0
NHS WEST SUSSEX CCG,18,8927450.13,495969.4516666667,0.0,-0.0949002413505097,0.1666666666666666,False,63.406635802469125,Medium,2.0,317.0
COUNTY DURHAM & DARLINGTON NHS FOUNDATION TRUST,659,308683539.2,468412.04734446126,0.0,-0.1148263506490381,0.3277693474962064,True,63.329475308641975,Medium,2.0,317.0
CABINET OFFICE,76,26123688.79,343732.7472368421,0.0131578947368421,-0.1396223713744417,0.1710526315789473,True,63.30536265432099,Medium,1.0,552.0
ORCHARD PRACTICE,10,837356.0599999999,83735.606,0.0,-0.0752749354992905,0.1,False,63.300540123456784,Medium,,
NEWPORT PAGNELL MEDICAL CENTRE,9,415315.75,46146.194444444445,0.1111111111111111,-0.1019511712295895,0.0,False,63.21373456790123,Medium,,
MAYWOOD HEALTHCARE CENTRE,17,2298522.56,135207.20941176472,0.0,-0.0981801932431417,0.1764705882352941,False,63.18479938271605,Medium,,
JOHN WHITE PM LTD,9,586703.87,65189.31888888889,0.0,-0.0819186435768676,0.1111111111111111,False,63.18479938271605,Medium,,
UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,758,374062032.74,493485.5313192613,0.0,-0.1112872058397761,0.2796833773087071,True,63.16550925925925,Medium,1.0,552.0
DR I NEOMAN,18,2254700.84,125261.15777777776,0.0555555555555555,-0.1362152780175084,0.1111111111111111,False,63.12210648148148,Medium,,
ST PETERS SURGERY,13,728806.62,56062.04769230769,0.0769230769230769,-0.099418608801795,0.0,False,63.088348765432094,Medium,,
DR VENABLES & PARTNERS,14,1359908.38,97136.31285714284,0.0,-0.1050081505276046,0.2142857142857142,False,63.04976851851851,Medium,,
BSBMT,13,962221.39,74017.03,0.0,-0.0936570015156267,0.1538461538461538,False,63.04494598765432,Medium,1.0,552.0
NHS DUDLEY CCG,11,3928343.28,357122.11636363633,0.0,-0.1216681306608685,0.4545454545454545,False,63.02083333333333,Medium,2.0,317.0
EAST SUSSEX HEALTHCARE NHS TRUST,625,482679956.69,772287.9307039999,0.0,-0.112615991371387,0.2896,True,62.98225308641975,Medium,5.0,91.0
PHILIPS ELECTRONICS UK LTD,8,325034.36,40629.295,0.0,-0.0872129817121543,0.125,False,62.938850308641975,Medium,,
DR ANNE DE GAY,12,1738262.46,144855.205,0.0,-0.0968291798166642,0.1666666666666666,False,62.93402777777777,Medium,,
DR J S SAMPSON & PARTNERS,13,1048661.84,80666.2953846154,0.0,-0.0942785219968923,0.1538461538461538,False,62.89062499999999,Medium,,
HARROGATE & DISTRICT NHS FOUNDATION NHS TRUST,780,212156805.89,271995.9049871795,0.0,-0.1131667327013524,0.2897435897435897,True,62.779706790123456,Medium,5.0,91.0
ENGINE PARTNERS UK LLP,7,646340.0,92334.28571428572,0.0,-0.1126446790849405,0.2857142857142857,False,62.770061728395056,Medium,,
UNIVERSITY OF CHICHESTER,6,497184.38,82864.06333333334,0.0,-0.0976139695382372,0.1666666666666666,False,62.750771604938265,Medium,,
BARINGA PARTNERS LLP,77,18565146.8,241105.8025974026,0.0129870129870129,-0.1424709304495892,0.1818181818181818,False,62.73148148148148,Medium,,
NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,642,383722966.79,597699.3252180686,0.0,-0.1129740688478139,0.2866043613707165,True,62.71219135802468,Medium,5.0,91.0
HAXBY GROUP PRACTICE,24,1085489.08,45228.71166666667,0.0833333333333333,-0.1272688699015637,0.0416666666666666,False,62.70254629629629,Medium,3.0,221.0
NHS SUSSEX ICB,60,24384799.45,406413.32416666666,0.0166666666666666,-0.1557017617412821,0.2833333333333333,False,62.6977237654321,Medium,3.0,221.0
NHS NORTH CENTRAL LONDON CCG,80,36149504.21,451868.802625,0.0125,-0.1489054229715359,0.225,True,62.69772376543209,Medium,2.0,317.0
BARKING HAVERING&REDBRIDGE HOSPITALS NHS TRUST,52,47583523.06,915067.7511538462,0.0192307692307692,-0.155085490046866,0.2692307692307692,False,62.60609567901234,Medium,,
PARKWOOD FAMILY PRACTICE,11,729220.64,66292.78545454546,0.0,-0.0755730446087158,0.0909090909090909,False,62.58680555555554,Medium,8.0,61.0
HEREFORDSHIRE & WORCESTERSHIRE HEALTH & CARE NHS TRUST,65,29723407.48,457283.192,0.0153846153846153,-0.1438806526906893,0.1846153846153846,False,62.57716049382715,Medium,5.0,91.0
IVRY STREET MEDICAL PRACTICE,14,883052.94,63075.21,0.0714285714285714,-0.1007518497971502,0.0,False,62.55304783950616,Medium,,
HEALTH INTELLIGENCE LTD,608,123364513.73,202902.1607401316,0.006578947368421,-0.120437281046038,0.0575657894736842,False,62.54822530864196,Medium,,
AKHTER COMPUTERS LTD,19,1888982.9,99420.15263157894,0.0,-0.0835388384904352,0.1052631578947368,False,62.53375771604938,Medium,,
COMBE DOWN SURGERY,13,1279643.04,98434.08,0.0,-0.0682733697935606,0.0769230769230769,False,62.528935185185176,Medium,,
POSITIVE SOLUTIONS LTD,7,793300.0,113328.57142857143,0.0,-0.122664041902682,0.4285714285714285,False,62.50964506172839,Medium,,
NORTHAMPTON GENERAL HOSPITAL NHS TRUST,590,419059710.95,710270.6965254237,0.0,-0.1152819270045768,0.3016949152542373,True,62.4903549382716,Medium,2.0,317.0
KALEIDOSCOPE HEALTH & CARE CIC,7,323725.6,46246.514285714286,0.0,-0.0935889577347715,0.1428571428571428,False,62.46141975308642,Medium,1.0,552.0
DR HOLLANDS & PARTNERS,15,1420063.42,94670.89466666666,0.0,-0.0914349020690152,0.1333333333333333,False,62.45659722222222,Medium,,
NATIONAL AUTISTIC SOCIETY,22,4826348.78,219379.49,0.0,-0.1246878631124157,0.6363636363636364,False,62.45177469135802,Medium,0.0,590.0
